"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","132.289",2014,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","118.34",2015,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","118.544",2016,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","119.874",2017,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","120.432",2018,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","124.126",2019,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","123.219",2020,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","126.173",2021,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","128.105",2022,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","126.005",2023,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",227,"CZE","Czech Republic","126.6",2024,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",228,"TGO","Togo","0.972756",2000,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",228,"TGO","Togo","1.80013",2001,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",228,"TGO","Togo","3.05061",2002,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",228,"TGO","Togo","4.38771",2003,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",228,"TGO","Togo","5.83805",2004,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
392,"i911","Mobile-cellular subscriptions",,"count",228,"TGO","Togo","7.41937",2005,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
